date,sku,our_price,competitor,competitor_price,price_gap_pct
20191013,7,61.43,CompetitorC,70.09,14.1
20191013,46,47.84,CompetitorA,48.16,0.7
20191013,46,47.84,CompetitorB,54.96,14.9
20191013,46,47.84,CompetitorC,47.68,-0.3
20191013,57,67.16,CompetitorA,75.58,12.5
20191013,57,67.16,CompetitorB,59.55,-11.3
20191013,57,67.16,CompetitorC,54.48,-18.9
20191013,67,37.97,CompetitorA,32.51,-14.4
20191013,67,37.97,CompetitorB,37.89,-0.2
20191013,67,37.97,CompetitorC,34.55,-9.0
20191013,39,41.46,CompetitorA,34.98,-15.6
20191013,39,41.46,CompetitorB,35.43,-14.5
20191013,39,41.46,CompetitorC,47.45,14.4
20191013,1,53.14,CompetitorA,50.58,-4.8
20191013,1,53.14,CompetitorB,51.28,-3.5
20191013,1,53.14,CompetitorC,48.79,-8.2
20191013,64,58.59,CompetitorA,57.57,-1.7
20191013,64,58.59,CompetitorB,64.83,10.7
20191013,64,58.59,CompetitorC,61.27,4.6
20191013,149,30.48,CompetitorA,32.39,6.3
20191013,149,30.48,CompetitorB,33.43,9.7
20191013,149,30.48,CompetitorC,32.49,6.6
20191013,83,57.47,CompetitorA,53.21,-7.4
20191013,83,57.47,CompetitorB,56.79,-1.2
20191013,83,57.47,CompetitorC,64.56,12.3
20191013,6,59.88,CompetitorA,51.32,-14.3
20191013,6,59.88,CompetitorB,67.11,12.1
20191013,6,59.88,CompetitorC,54.16,-9.6
20191013,155,41.49,CompetitorA,46.46,12.0
20191013,155,41.49,CompetitorB,35.99,-13.3
20191013,155,41.49,CompetitorC,34.49,-16.9
20191013,110,67.39,CompetitorA,61.6,-8.6
20191013,110,67.39,CompetitorB,59.78,-11.3
20191013,110,67.39,CompetitorC,76.76,13.9
20191013,148,32.44,CompetitorA,35.41,9.2
20191013,148,32.44,CompetitorB,33.33,2.7
20191013,148,32.44,CompetitorC,36.82,13.5
20191013,111,55.68,CompetitorA,51.48,-7.5
20191013,111,55.68,CompetitorB,49.66,-10.8
20191013,111,55.68,CompetitorC,54.69,-1.8
20191013,52,37.7,CompetitorA,33.94,-10.0
20191013,52,37.7,CompetitorB,34.06,-9.7
20191013,52,37.7,CompetitorC,34.08,-9.6
20191013,153,81.33,CompetitorA,72.05,-11.4
20191013,153,81.33,CompetitorB,75.81,-6.8
20191013,153,81.33,CompetitorC,70.71,-13.1
20191013,154,50.12,CompetitorA,51.1,2.0
20191013,154,50.12,CompetitorB,49.2,-1.8
20191013,154,50.12,CompetitorC,47.36,-5.5
20191013,2,29.08,CompetitorA,27.36,-5.9
20191013,2,29.08,CompetitorB,23.72,-18.4
20191013,2,29.08,CompetitorC,29.58,1.7
20191013,76,40.06,CompetitorA,43.28,8.0
20191013,76,40.06,CompetitorB,36.98,-7.7
20191013,76,40.06,CompetitorC,41.22,2.9
20191223,3,40.19,CompetitorA,42.62,6.0
20191223,3,40.19,CompetitorB,33.65,-16.3
20191223,3,40.19,CompetitorC,40.49,0.7
20191223,107,45.85,CompetitorA,46.95,2.4
20191223,107,45.85,CompetitorB,37.91,-17.3
20191223,107,45.85,CompetitorC,37.34,-18.6
20191223,155,41.49,CompetitorA,35.93,-13.4
20191223,155,41.49,CompetitorB,41.11,-0.9
20191223,155,41.49,CompetitorC,41.73,0.6
20191223,149,30.48,CompetitorA,25.65,-15.8
20191223,149,30.48,CompetitorB,34.33,12.6
20191223,149,30.48,CompetitorC,26.42,-13.3
20191223,64,58.59,CompetitorA,63.38,8.2
20191223,64,58.59,CompetitorB,65.94,12.5
20191223,64,58.59,CompetitorC,58.66,0.1
20191223,7,61.43,CompetitorA,63.71,3.7
20191223,7,61.43,CompetitorB,56.84,-7.5
20191223,7,61.43,CompetitorC,52.38,-14.7
20191223,83,57.47,CompetitorA,54.01,-6.0
20191223,83,57.47,CompetitorB,47.29,-17.7
20191223,83,57.47,CompetitorC,57.95,0.8
20191223,111,55.68,CompetitorA,52.25,-6.2
20191223,111,55.68,CompetitorB,62.98,13.1
20191223,111,55.68,CompetitorC,46.64,-16.2
20191223,39,41.46,CompetitorA,36.24,-12.6
20191223,39,41.46,CompetitorB,34.47,-16.9
20191223,39,41.46,CompetitorC,35.27,-14.9
20191223,110,67.39,CompetitorA,70.76,5.0
20191223,110,67.39,CompetitorB,66.5,-1.3
20191223,110,67.39,CompetitorC,72.06,6.9
20191223,46,47.84,CompetitorA,41.85,-12.5
20191223,46,47.84,CompetitorB,39.89,-16.6
20191223,46,47.84,CompetitorC,53.59,12.0
20191223,76,40.06,CompetitorA,33.95,-15.3
20191223,76,40.06,CompetitorB,39.34,-1.8
20191223,76,40.06,CompetitorC,33.85,-15.5
20191223,67,37.97,CompetitorA,41.31,8.8
20191223,67,37.97,CompetitorB,36.47,-4.0
20191223,67,37.97,CompetitorC,31.76,-16.4
20191223,1,53.14,CompetitorA,56.32,6.0
20191223,1,53.14,CompetitorB,46.56,-12.4
20191223,1,53.14,CompetitorC,60.48,13.8
20191223,148,32.44,CompetitorA,30.11,-7.2
20191223,148,32.44,CompetitorB,32.82,1.2
20191223,148,32.44,CompetitorC,33.31,2.7
20191223,57,67.16,CompetitorA,54.59,-18.7
20191223,57,67.16,CompetitorB,64.36,-4.2
20191223,57,67.16,CompetitorC,55.84,-16.9
20191223,153,81.33,CompetitorA,77.46,-4.8
20191223,153,81.33,CompetitorB,68.1,-16.3
20191223,153,81.33,CompetitorC,72.04,-11.4
20191223,52,37.7,CompetitorA,37.62,-0.2
20191223,52,37.7,CompetitorB,33.98,-9.9
20191223,52,37.7,CompetitorC,39.7,5.3
20191223,6,59.88,CompetitorA,54.93,-8.3
20191223,6,59.88,CompetitorB,54.43,-9.1
20191223,6,59.88,CompetitorC,66.39,10.9
20191223,154,50.12,CompetitorA,52.13,4.0
20191223,154,50.12,CompetitorB,54.78,9.3
20191223,154,50.12,CompetitorC,52.29,4.3
20210116,3,40.19,CompetitorA,37.51,-6.7
20210116,3,40.19,CompetitorB,38.92,-3.2
20210116,3,40.19,CompetitorC,42.14,4.9
20210116,2,29.08,CompetitorA,24.88,-14.4
20210116,2,29.08,CompetitorB,24.48,-15.8
20210116,2,29.08,CompetitorC,31.99,10.0
20210116,155,41.49,CompetitorA,42.15,1.6
20210116,155,41.49,CompetitorB,39.54,-4.7
20210116,155,41.49,CompetitorC,37.03,-10.7
20210116,111,55.68,CompetitorA,59.32,6.5
20210116,111,55.68,CompetitorB,61.54,10.5
20210116,111,55.68,CompetitorC,46.73,-16.1
20210116,39,41.46,CompetitorA,47.67,15.0
20210116,39,41.46,CompetitorB,40.7,-1.8
20210116,39,41.46,CompetitorC,47.36,14.2
20210116,64,58.59,CompetitorA,62.88,7.3
20210116,64,58.59,CompetitorB,55.5,-5.3
20210116,64,58.59,CompetitorC,60.13,2.6
20210116,110,67.39,CompetitorA,60.89,-9.6
20210116,110,67.39,CompetitorB,62.54,-7.2
20210116,110,67.39,CompetitorC,76.44,13.4
20210116,149,30.48,CompetitorA,33.28,9.2
20210116,149,30.48,CompetitorB,25.13,-17.6
20210116,149,30.48,CompetitorC,25.31,-17.0
20210116,52,37.7,CompetitorA,35.06,-7.0
20210116,52,37.7,CompetitorB,35.13,-6.8
20210116,52,37.7,CompetitorC,33.93,-10.0
20210116,7,61.43,CompetitorA,55.8,-9.2
20210116,7,61.43,CompetitorB,49.69,-19.1
20210116,7,61.43,CompetitorC,52.9,-13.9
20210116,1,53.14,CompetitorA,53.39,0.5
20210116,1,53.14,CompetitorB,50.83,-4.3
20210116,1,53.14,CompetitorC,55.16,3.8
20210116,57,67.16,CompetitorA,58.95,-12.2
20210116,57,67.16,CompetitorB,58.82,-12.4
20210116,57,67.16,CompetitorC,61.58,-8.3
20210116,46,47.84,CompetitorA,50.82,6.2
20210116,46,47.84,CompetitorB,51.4,7.4
20210116,46,47.84,CompetitorC,50.86,6.3
20210116,153,81.33,CompetitorA,75.77,-6.8
20210116,153,81.33,CompetitorB,88.88,9.3
20210116,153,81.33,CompetitorC,85.88,5.6
20210116,67,37.97,CompetitorA,41.99,10.6
20210116,67,37.97,CompetitorB,39.75,4.7
20210116,67,37.97,CompetitorC,39.1,3.0
20210116,6,59.88,CompetitorA,47.97,-19.9
20210116,6,59.88,CompetitorB,58.18,-2.8
20210116,6,59.88,CompetitorC,65.56,9.5
20210116,8,56.61,CompetitorA,45.52,-19.6
20210116,8,56.61,CompetitorB,58.32,3.0
20210116,8,56.61,CompetitorC,45.33,-19.9
20210116,76,40.06,CompetitorA,45.95,14.7
20210116,76,40.06,CompetitorB,41.95,4.7
20210116,76,40.06,CompetitorC,37.17,-7.2
20210116,107,45.85,CompetitorA,40.79,-11.0
20210116,107,45.85,CompetitorB,41.34,-9.8
20210116,107,45.85,CompetitorC,45.59,-0.6
20210116,154,50.12,CompetitorA,53.86,7.5
20210116,154,50.12,CompetitorB,51.12,2.0
20210116,154,50.12,CompetitorC,48.46,-3.3
20190530,111,55.68,CompetitorA,47.07,-15.5
20190530,111,55.68,CompetitorB,52.13,-6.4
20190530,111,55.68,CompetitorC,48.96,-12.1
20190530,110,67.39,CompetitorA,74.61,10.7
20190530,110,67.39,CompetitorB,57.49,-14.7
20190530,110,67.39,CompetitorC,59.98,-11.0
20190530,149,30.48,CompetitorA,31.83,4.4
20190530,149,30.48,CompetitorB,26.73,-12.3
20190530,149,30.48,CompetitorC,34.7,13.8
20190530,2,29.08,CompetitorA,31.67,8.9
20190530,2,29.08,CompetitorB,23.52,-19.1
20190530,2,29.08,CompetitorC,23.37,-19.6
20190530,154,50.12,CompetitorA,49.29,-1.7
20190530,154,50.12,CompetitorB,42.29,-15.6
20190530,154,50.12,CompetitorC,56.62,13.0
20190530,8,56.61,CompetitorA,58.21,2.8
20190530,8,56.61,CompetitorB,49.11,-13.2
20190530,8,56.61,CompetitorC,48.07,-15.1
20190530,57,67.16,CompetitorA,71.44,6.4
20190530,57,67.16,CompetitorB,55.65,-17.1
20190530,57,67.16,CompetitorC,75.33,12.2
20190530,148,32.44,CompetitorA,32.61,0.5
20190530,148,32.44,CompetitorB,32.45,0.0
20190530,148,32.44,CompetitorC,34.0,4.8
20190530,3,40.19,CompetitorA,34.11,-15.1
20190530,3,40.19,CompetitorB,41.2,2.5
20190530,3,40.19,CompetitorC,33.46,-16.7
20190530,1,53.14,CompetitorA,50.12,-5.7
20190530,1,53.14,CompetitorB,58.7,10.5
20190530,1,53.14,CompetitorC,52.21,-1.8
20190530,76,40.06,CompetitorA,33.94,-15.3
20190530,76,40.06,CompetitorB,39.83,-0.6
20190530,76,40.06,CompetitorC,45.24,12.9
20190530,46,47.84,CompetitorA,54.31,13.5
20190530,46,47.84,CompetitorB,47.66,-0.4
20190530,46,47.84,CompetitorC,45.04,-5.9
20190530,52,37.7,CompetitorA,31.53,-16.4
20190530,52,37.7,CompetitorB,32.86,-12.8
20190530,52,37.7,CompetitorC,33.52,-11.1
20190530,6,59.88,CompetitorA,55.51,-7.3
20190530,6,59.88,CompetitorB,66.49,11.0
20190530,6,59.88,CompetitorC,62.14,3.8
20190530,67,37.97,CompetitorA,38.6,1.7
20190530,67,37.97,CompetitorB,31.8,-16.2
20190530,67,37.97,CompetitorC,39.19,3.2
20190530,39,41.46,CompetitorA,46.1,11.2
20190530,39,41.46,CompetitorB,38.62,-6.8
20190530,39,41.46,CompetitorC,37.39,-9.8
20190530,153,81.33,CompetitorA,65.27,-19.7
20190530,153,81.33,CompetitorB,73.09,-10.1
20190530,153,81.33,CompetitorC,80.74,-0.7
20190530,64,58.59,CompetitorA,48.28,-17.6
20190530,64,58.59,CompetitorB,63.77,8.8
20190530,64,58.59,CompetitorC,46.94,-19.9
20190530,7,61.43,CompetitorA,52.4,-14.7
20190530,7,61.43,CompetitorB,53.0,-13.7
20190530,7,61.43,CompetitorC,69.23,12.7
20190530,155,41.49,CompetitorA,41.09,-1.0
20190530,155,41.49,CompetitorB,38.02,-8.4
20190530,155,41.49,CompetitorC,42.26,1.9
20200518,76,40.06,CompetitorA,42.36,5.7
20200518,76,40.06,CompetitorB,45.59,13.8
20200518,76,40.06,CompetitorC,45.92,14.6
20200518,2,29.08,CompetitorA,29.4,1.1
20200518,2,29.08,CompetitorB,29.26,0.6
20200518,2,29.08,CompetitorC,31.78,9.3
20200518,1,53.14,CompetitorA,54.64,2.8
20200518,1,53.14,CompetitorB,51.25,-3.6
20200518,1,53.14,CompetitorC,44.44,-16.4
20200518,67,37.97,CompetitorA,34.62,-8.8
20200518,67,37.97,CompetitorB,35.73,-5.9
20200518,67,37.97,CompetitorC,33.8,-11.0
20200518,46,47.84,CompetitorA,49.94,4.4
20200518,46,47.84,CompetitorB,42.34,-11.5
20200518,46,47.84,CompetitorC,48.85,2.1
20200518,107,45.85,CompetitorA,45.88,0.1
20200518,107,45.85,CompetitorB,51.6,12.5
20200518,107,45.85,CompetitorC,38.43,-16.2
20200518,83,57.47,CompetitorA,62.37,8.5
20200518,83,57.47,CompetitorB,57.36,-0.2
20200518,83,57.47,CompetitorC,46.25,-19.5
20200518,8,56.61,CompetitorA,64.29,13.6
20200518,8,56.61,CompetitorB,61.69,9.0
20200518,8,56.61,CompetitorC,64.46,13.9
20200518,52,37.7,CompetitorA,35.87,-4.9
20200518,52,37.7,CompetitorB,33.54,-11.0
20200518,52,37.7,CompetitorC,35.85,-4.9
20200518,64,58.59,CompetitorA,54.89,-6.3
20200518,64,58.59,CompetitorB,66.16,12.9
20200518,64,58.59,CompetitorC,53.26,-9.1
20200518,39,41.46,CompetitorA,33.36,-19.5
20200518,39,41.46,CompetitorB,40.52,-2.3
20200518,39,41.46,CompetitorC,35.22,-15.1
20200518,154,50.12,CompetitorA,54.5,8.7
20200518,154,50.12,CompetitorB,55.35,10.4
20200518,154,50.12,CompetitorC,50.9,1.6
20200518,153,81.33,CompetitorA,75.93,-6.6
20200518,153,81.33,CompetitorB,72.33,-11.1
20200518,153,81.33,CompetitorC,81.83,0.6
20200518,155,41.49,CompetitorA,42.96,3.5
20200518,155,41.49,CompetitorB,42.73,3.0
20200518,155,41.49,CompetitorC,33.5,-19.3
20200518,111,55.68,CompetitorA,45.77,-17.8
20200518,111,55.68,CompetitorB,62.7,12.6
20200518,111,55.68,CompetitorC,50.38,-9.5
20200518,3,40.19,CompetitorA,38.54,-4.1
20200518,3,40.19,CompetitorB,35.4,-11.9
20200518,3,40.19,CompetitorC,34.15,-15.0
20200518,148,32.44,CompetitorA,31.41,-3.2
20200518,148,32.44,CompetitorB,30.28,-6.7
20200518,148,32.44,CompetitorC,27.53,-15.1
20200518,57,67.16,CompetitorA,58.1,-13.5
20200518,57,67.16,CompetitorB,58.43,-13.0
20200518,57,67.16,CompetitorC,77.13,14.8
20200518,6,59.88,CompetitorA,55.75,-6.9
20200518,6,59.88,CompetitorB,60.22,0.6
20200518,6,59.88,CompetitorC,55.77,-6.9
20200518,149,30.48,CompetitorA,27.98,-8.2
20200518,149,30.48,CompetitorB,33.27,9.2
20200518,149,30.48,CompetitorC,27.19,-10.8
20190204,149,30.48,CompetitorA,26.99,-11.5
20190204,149,30.48,CompetitorB,28.52,-6.4
20190204,149,30.48,CompetitorC,31.51,3.4
20190204,111,55.68,CompetitorA,53.06,-4.7
20190204,111,55.68,CompetitorB,49.89,-10.4
20190204,111,55.68,CompetitorC,62.43,12.1
20190204,154,50.12,CompetitorA,53.15,6.0
20190204,154,50.12,CompetitorB,51.78,3.3
20190204,154,50.12,CompetitorC,54.27,8.3
20190204,153,81.33,CompetitorA,78.31,-3.7
20190204,153,81.33,CompetitorB,93.19,14.6
20190204,153,81.33,CompetitorC,68.19,-16.2
20190204,57,67.16,CompetitorA,57.79,-14.0
20190204,57,67.16,CompetitorB,63.18,-5.9
20190204,57,67.16,CompetitorC,55.57,-17.3
20190204,7,61.43,CompetitorA,63.23,2.9
20190204,7,61.43,CompetitorB,55.62,-9.5
20190204,7,61.43,CompetitorC,51.57,-16.1
20190204,67,37.97,CompetitorA,34.2,-9.9
20190204,67,37.97,CompetitorB,38.04,0.2
20190204,67,37.97,CompetitorC,41.66,9.7
20190204,76,40.06,CompetitorA,38.1,-4.9
20190204,76,40.06,CompetitorB,43.65,9.0
20190204,76,40.06,CompetitorC,38.47,-4.0
20190204,107,45.85,CompetitorA,45.6,-0.5
20190204,107,45.85,CompetitorB,46.45,1.3
20190204,107,45.85,CompetitorC,51.98,13.4
20190204,148,32.44,CompetitorA,33.5,3.3
20190204,148,32.44,CompetitorB,35.44,9.2
20190204,148,32.44,CompetitorC,34.35,5.9
20190204,46,47.84,CompetitorA,47.44,-0.8
20190204,46,47.84,CompetitorB,38.94,-18.6
20190204,46,47.84,CompetitorC,44.91,-6.1
20190204,39,41.46,CompetitorA,39.72,-4.2
20190204,39,41.46,CompetitorB,34.35,-17.1
20190204,39,41.46,CompetitorC,44.78,8.0
20190204,110,67.39,CompetitorA,71.25,5.7
20190204,110,67.39,CompetitorB,67.38,-0.0
20190204,110,67.39,CompetitorC,69.54,3.2
20190204,1,53.14,CompetitorA,50.31,-5.3
20190204,1,53.14,CompetitorB,49.34,-7.2
20190204,1,53.14,CompetitorC,47.21,-11.2
20190204,52,37.7,CompetitorA,31.71,-15.9
20190204,52,37.7,CompetitorB,38.17,1.2
20190204,52,37.7,CompetitorC,41.61,10.4
20190204,8,56.61,CompetitorA,49.45,-12.6
20190204,8,56.61,CompetitorB,51.05,-9.8
20190204,8,56.61,CompetitorC,62.47,10.4
20190204,2,29.08,CompetitorA,28.54,-1.9
20190204,2,29.08,CompetitorB,28.51,-2.0
20190204,2,29.08,CompetitorC,26.88,-7.6
20190204,3,40.19,CompetitorA,45.28,12.7
20190204,3,40.19,CompetitorB,35.17,-12.5
20190204,3,40.19,CompetitorC,43.93,9.3
20190204,83,57.47,CompetitorA,60.24,4.8
20190204,83,57.47,CompetitorB,64.7,12.6
20190204,83,57.47,CompetitorC,49.33,-14.2
20190204,6,59.88,CompetitorA,65.4,9.2
20190204,6,59.88,CompetitorB,56.65,-5.4
20190204,6,59.88,CompetitorC,58.79,-1.8
20200328,57,67.16,CompetitorA,68.05,1.3
20200328,57,67.16,CompetitorB,74.42,10.8
20200328,57,67.16,CompetitorC,74.74,11.3
20200328,154,50.12,CompetitorA,42.95,-14.3
20200328,154,50.12,CompetitorB,49.73,-0.8
20200328,154,50.12,CompetitorC,46.69,-6.8
20200328,64,58.59,CompetitorA,51.06,-12.9
20200328,64,58.59,CompetitorB,51.17,-12.7
20200328,64,58.59,CompetitorC,57.64,-1.6
20200328,76,40.06,CompetitorA,45.81,14.4
20200328,76,40.06,CompetitorB,39.05,-2.5
20200328,76,40.06,CompetitorC,43.51,8.6
20200328,3,40.19,CompetitorA,38.96,-3.1
20200328,3,40.19,CompetitorB,45.18,12.4
20200328,3,40.19,CompetitorC,35.5,-11.7
20200328,8,56.61,CompetitorA,51.08,-9.8
20200328,8,56.61,CompetitorB,55.63,-1.7
20200328,8,56.61,CompetitorC,51.04,-9.8
20200328,148,32.44,CompetitorA,36.03,11.1
20200328,148,32.44,CompetitorB,33.51,3.3
20200328,148,32.44,CompetitorC,28.91,-10.9
20200328,111,55.68,CompetitorA,62.98,13.1
20200328,111,55.68,CompetitorB,53.04,-4.7
20200328,111,55.68,CompetitorC,54.82,-1.5
20200328,110,67.39,CompetitorA,69.29,2.8
20200328,110,67.39,CompetitorB,55.45,-17.7
20200328,110,67.39,CompetitorC,75.52,12.1
20200328,2,29.08,CompetitorA,23.27,-20.0
20200328,2,29.08,CompetitorB,23.95,-17.6
20200328,2,29.08,CompetitorC,27.77,-4.5
20200328,149,30.48,CompetitorA,34.08,11.8
20200328,149,30.48,CompetitorB,24.98,-18.0
20200328,149,30.48,CompetitorC,33.19,8.9
20200328,107,45.85,CompetitorA,46.04,0.4
20200328,107,45.85,CompetitorB,48.49,5.8
20200328,107,45.85,CompetitorC,42.2,-8.0
20200328,153,81.33,CompetitorA,93.51,15.0
20200328,153,81.33,CompetitorB,78.37,-3.6
20200328,153,81.33,CompetitorC,83.9,3.2
20200328,46,47.84,CompetitorA,54.7,14.3
20200328,46,47.84,CompetitorB,41.46,-13.3
20200328,46,47.84,CompetitorC,53.6,12.0
20200328,7,61.43,CompetitorA,55.75,-9.2
20200328,7,61.43,CompetitorB,63.38,3.2
20200328,7,61.43,CompetitorC,67.84,10.4
20200328,155,41.49,CompetitorA,34.99,-15.7
20200328,155,41.49,CompetitorB,45.92,10.7
20200328,155,41.49,CompetitorC,45.96,10.8
20200328,83,57.47,CompetitorA,60.46,5.2
20200328,83,57.47,CompetitorB,62.51,8.8
20200328,83,57.47,CompetitorC,62.85,9.4
20200328,1,53.14,CompetitorA,58.55,10.2
20200328,1,53.14,CompetitorB,44.94,-15.4
20200328,1,53.14,CompetitorC,58.81,10.7
20200328,39,41.46,CompetitorA,47.28,14.0
20200328,39,41.46,CompetitorB,37.52,-9.5
20200328,39,41.46,CompetitorC,40.64,-2.0
20200328,52,37.7,CompetitorA,35.31,-6.3
20200328,52,37.7,CompetitorB,35.71,-5.3
20200328,52,37.7,CompetitorC,42.79,13.5
20200421,153,81.33,CompetitorA,84.25,3.6
20200421,153,81.33,CompetitorB,71.91,-11.6
20200421,153,81.33,CompetitorC,90.73,11.6
20200421,149,30.48,CompetitorA,32.68,7.2
20200421,149,30.48,CompetitorB,26.34,-13.6
20200421,149,30.48,CompetitorC,25.55,-16.2
20200421,110,67.39,CompetitorA,58.33,-13.4
20200421,110,67.39,CompetitorB,58.97,-12.5
20200421,110,67.39,CompetitorC,66.37,-1.5
20200421,6,59.88,CompetitorA,66.77,11.5
20200421,6,59.88,CompetitorB,66.17,10.5
20200421,6,59.88,CompetitorC,62.73,4.8
20200421,7,61.43,CompetitorA,58.55,-4.7
20200421,7,61.43,CompetitorB,56.93,-7.3
20200421,7,61.43,CompetitorC,50.71,-17.5
20200421,8,56.61,CompetitorA,48.24,-14.8
20200421,8,56.61,CompetitorB,46.35,-18.1
20200421,8,56.61,CompetitorC,48.99,-13.5
20200421,46,47.84,CompetitorA,49.27,3.0
20200421,46,47.84,CompetitorB,42.54,-11.1
20200421,46,47.84,CompetitorC,51.31,7.3
20200421,111,55.68,CompetitorA,54.15,-2.7
20200421,111,55.68,CompetitorB,57.39,3.1
20200421,111,55.68,CompetitorC,53.07,-4.7
20200421,76,40.06,CompetitorA,37.28,-6.9
20200421,76,40.06,CompetitorB,42.95,7.2
20200421,76,40.06,CompetitorC,39.66,-1.0
20200421,1,53.14,CompetitorA,58.23,9.6
20200421,1,53.14,CompetitorB,60.16,13.2
20200421,1,53.14,CompetitorC,47.69,-10.3
20200421,64,58.59,CompetitorA,58.59,0.0
20200421,64,58.59,CompetitorB,62.06,5.9
20200421,64,58.59,CompetitorC,61.83,5.5
20200421,107,45.85,CompetitorA,47.45,3.5
20200421,107,45.85,CompetitorB,44.77,-2.4
20200421,107,45.85,CompetitorC,49.44,7.8
20200421,83,57.47,CompetitorA,50.55,-12.0
20200421,83,57.47,CompetitorB,54.29,-5.5
20200421,83,57.47,CompetitorC,49.31,-14.2
20200421,154,50.12,CompetitorA,42.36,-15.5
20200421,154,50.12,CompetitorB,49.99,-0.3
20200421,154,50.12,CompetitorC,47.92,-4.4
20200421,155,41.49,CompetitorA,36.66,-11.6
20200421,155,41.49,CompetitorB,37.02,-10.8
20200421,155,41.49,CompetitorC,35.15,-15.3
20200421,67,37.97,CompetitorA,38.41,1.2
20200421,67,37.97,CompetitorB,37.11,-2.3
20200421,67,37.97,CompetitorC,38.99,2.7
20200421,3,40.19,CompetitorA,45.26,12.6
20200421,3,40.19,CompetitorB,36.9,-8.2
20200421,3,40.19,CompetitorC,45.31,12.7
20200421,52,37.7,CompetitorA,42.95,13.9
20200421,52,37.7,CompetitorB,39.16,3.9
20200421,52,37.7,CompetitorC,38.55,2.3
20200421,57,67.16,CompetitorA,71.32,6.2
20200421,57,67.16,CompetitorB,55.14,-17.9
20200421,57,67.16,CompetitorC,71.9,7.1
20200421,2,29.08,CompetitorA,23.31,-19.8
20200421,2,29.08,CompetitorB,27.65,-4.9
20200421,2,29.08,CompetitorC,25.22,-13.3
20210123,46,47.84,CompetitorA,42.52,-11.1
20210123,46,47.84,CompetitorB,42.27,-11.6
20210123,46,47.84,CompetitorC,52.64,10.0
20210123,153,81.33,CompetitorA,89.27,9.8
20210123,153,81.33,CompetitorB,70.59,-13.2
20210123,153,81.33,CompetitorC,75.61,-7.0
20210123,3,40.19,CompetitorA,45.59,13.4
20210123,3,40.19,CompetitorB,35.42,-11.9
20210123,3,40.19,CompetitorC,41.14,2.4
20210123,8,56.61,CompetitorA,60.87,7.5
20210123,8,56.61,CompetitorB,46.91,-17.1
20210123,8,56.61,CompetitorC,47.75,-15.7
20210123,83,57.47,CompetitorA,49.54,-13.8
20210123,83,57.47,CompetitorB,65.21,13.5
20210123,83,57.47,CompetitorC,49.71,-13.5
20210123,107,45.85,CompetitorA,47.68,4.0
20210123,107,45.85,CompetitorB,44.74,-2.4
20210123,107,45.85,CompetitorC,46.31,1.0
20210123,154,50.12,CompetitorA,42.92,-14.4
20210123,154,50.12,CompetitorB,42.26,-15.7
20210123,154,50.12,CompetitorC,55.5,10.7
20210123,2,29.08,CompetitorA,28.07,-3.5
20210123,2,29.08,CompetitorB,32.03,10.1
20210123,2,29.08,CompetitorC,32.41,11.5
20210123,110,67.39,CompetitorA,62.95,-6.6
20210123,110,67.39,CompetitorB,55.1,-18.2
20210123,110,67.39,CompetitorC,59.85,-11.2
20210123,57,67.16,CompetitorA,55.06,-18.0
20210123,57,67.16,CompetitorB,60.14,-10.5
20210123,57,67.16,CompetitorC,57.44,-14.5
20210123,111,55.68,CompetitorA,62.31,11.9
20210123,111,55.68,CompetitorB,63.01,13.2
20210123,111,55.68,CompetitorC,56.35,1.2
20210123,67,37.97,CompetitorA,43.3,14.0
20210123,67,37.97,CompetitorB,37.08,-2.3
20210123,67,37.97,CompetitorC,39.96,5.2
20210123,64,58.59,CompetitorA,66.61,13.7
20210123,64,58.59,CompetitorB,67.0,14.4
20210123,64,58.59,CompetitorC,61.81,5.5
20210123,155,41.49,CompetitorA,35.83,-13.6
20210123,155,41.49,CompetitorB,37.24,-10.2
20210123,155,41.49,CompetitorC,40.49,-2.4
20210123,1,53.14,CompetitorA,56.83,6.9
20210123,1,53.14,CompetitorB,50.56,-4.9
20210123,1,53.14,CompetitorC,49.79,-6.3
20210123,7,61.43,CompetitorA,56.98,-7.2
20210123,7,61.43,CompetitorB,53.61,-12.7
20210123,7,61.43,CompetitorC,67.46,9.8
20210123,148,32.44,CompetitorA,35.18,8.4
20210123,148,32.44,CompetitorB,33.28,2.6
20210123,148,32.44,CompetitorC,35.63,9.8
20210123,76,40.06,CompetitorA,44.72,11.6
20210123,76,40.06,CompetitorB,44.1,10.1
20210123,76,40.06,CompetitorC,36.68,-8.4
20210123,39,41.46,CompetitorA,34.6,-16.5
20210123,39,41.46,CompetitorB,38.91,-6.2
20210123,39,41.46,CompetitorC,36.03,-13.1
20210123,149,30.48,CompetitorA,33.01,8.3
20210123,149,30.48,CompetitorB,34.33,12.6
20210123,149,30.48,CompetitorC,25.94,-14.9
20201018,110,67.39,CompetitorA,61.01,-9.5
20201018,110,67.39,CompetitorB,57.01,-15.4
20201018,110,67.39,CompetitorC,68.79,2.1
20201018,57,67.16,CompetitorA,63.9,-4.9
20201018,57,67.16,CompetitorB,66.28,-1.3
20201018,57,67.16,CompetitorC,74.67,11.2
20201018,153,81.33,CompetitorA,88.64,9.0
20201018,153,81.33,CompetitorB,76.91,-5.4
20201018,153,81.33,CompetitorC,86.74,6.7
20201018,155,41.49,CompetitorA,45.93,10.7
20201018,155,41.49,CompetitorB,40.61,-2.1
